,year,kind,rating,vote,runtime,first_country,num_language,first_genre,second_genre,first_actor,second_actor,first_director,first_composer,first_writer
5456,2000,3,5,1942.0,109.0,62,1,19,14,4551,1321,1100,2550,2290
5457,2002,3,7,6053.0,109.0,61,1,3,8,146,5547,3211,1006,2785
5458,1996,3,6,203.0,25.0,62,1,5,8,4337,4712,642,443,4359
5459,2004,7,3,85.0,102.0,62,1,4,0,2946,114,761,544,898
5460,1999,1,5,3946.0,97.0,61,4,4,8,2370,3728,3023,2652,3692
5461,2000,1,5,83.0,120.0,10,1,7,0,1582,1081,2012,2068,3942
5462,1996,1,7,11005.0,116.0,23,1,6,0,1970,3158,703,325,821
5463,1999,1,4,379.0,108.0,62,2,7,20,3878,2094,1621,53,1641
5464,1953,1,6,2725.0,120.0,35,2,7,20,2154,4029,3973,79,662
5465,1969,1,7,4465.0,11.0,56,2,1,5,1901,3558,2896,1438,354
5466,2001,0,7,210.0,87.0,61,1,6,15,1748,4619,401,2652,5036
5467,1994,3,6,1107.0,110.0,61,1,0,8,1536,139,3349,2089,4855
5468,1993,1,7,3953.0,98.0,37,2,2,1,3383,711,2418,1408,2611
5469,1998,1,8,52.0,106.5,62,1,14,0,3201,1139,4121,2652,5036
5470,1998,3,5,601.0,115.0,62,1,0,17,3570,4381,748,1162,1440
5471,1997,1,6,26337.0,105.0,27,3,0,2,1953,4604,3459,440,1418
5472,1994,1,7,3109.0,96.0,27,1,0,5,3276,1454,4056,2296,1311
5473,1997,3,7,9127.0,115.0,62,1,2,1,4574,1163,3906,1717,109
5474,1982,1,5,583.0,99.0,27,2,0,2,2511,916,3408,2296,2716
5475,1988,4,6,4984.0,99.0,62,1,2,5,746,1439,4121,2652,2771
5476,1991,4,7,1794.0,97.0,61,1,4,8,1132,4230,4121,2652,3967
5477,1999,0,7,377.0,30.0,61,1,6,15,4002,2666,401,1250,5036
5478,1999,0,7,32.0,208.0,67,0,6,13,2905,4750,4121,233,4840
5479,1988,1,7,6561.0,260.0,23,2,3,8,1915,2021,488,806,3854
5480,1997,7,4,3851.0,123.0,62,1,2,5,4376,3388,3512,2521,2459
5482,2000,4,7,19975.0,107.0,37,1,2,1,1032,5635,4121,2652,2609
5483,2002,1,7,592.0,80.0,55,1,6,0,1740,3550,528,1551,619
5485,1976,1,6,18722.0,104.0,62,1,0,8,806,2114,1601,1299,1163
5486,2003,1,4,995.0,65.0,62,1,0,8,1439,73,2496,2098,2127
5487,2005,4,7,211.0,101.0,62,1,6,13,1354,5177,4121,2652,2419
5488,1999,1,5,5620.0,120.0,30,1,4,8,2542,4883,850,179,1856
5489,2002,4,8,5567.0,40.0,61,1,7,20,1018,4824,4121,2652,2315
5490,1998,1,7,952.0,91.0,27,2,0,6,4294,940,3768,341,4981
5491,2001,1,8,1290.0,188.0,62,1,6,15,2919,4155,1429,2497,2957
5492,1999,1,7,17937.0,93.0,30,1,4,8,109,4883,3471,166,4224
5493,2000,1,4,4041.0,112.0,55,1,7,10,3020,2239,461,2610,4681
5494,1987,0,7,201.0,124.0,61,1,6,0,3928,4661,4121,2652,3977
5495,2001,3,5,1352.0,110.0,62,1,16,21,2094,3348,1722,1051,934
5496,1997,1,6,2114.0,109.0,23,2,23,0,4162,3584,1208,725,4238
5497,1974,1,7,4946.0,119.0,62,1,6,9,1554,599,1591,977,1930
5498,1997,1,7,3135.0,55.0,62,1,6,13,3133,962,3600,2413,5036
5499,1989,1,7,1618.0,108.0,37,1,0,8,4258,2927,3554,2399,4588
5500,1998,7,4,219.0,96.0,61,1,8,0,1097,2724,3943,2652,233
5501,1997,1,3,264.0,120.0,62,1,0,6,3388,3198,4035,596,3533
5502,1999,4,7,880.0,84.0,37,0,2,5,3147,1147,4121,2652,2964
5503,1962,1,7,21143.0,93.0,47,1,7,25,2789,2745,3389,1447,1965
5504,2003,1,8,1044629.0,103.0,62,1,0,2,2381,1859,1358,1433,4594
5505,1975,1,6,3472.0,109.0,62,1,0,6,3924,2602,1593,1515,1395
5506,2000,1,7,5475.0,68.0,23,1,7,13,2488,1168,2926,1892,816
5507,2005,3,4,13.0,111.0,37,1,2,1,628,690,2759,2503,5000
5509,2003,7,5,3240.0,68.5,62,1,2,1,2080,274,897,1815,1754
5510,2002,1,7,7996.0,85.0,23,1,6,9,1659,207,2843,1995,5036
5511,2005,7,6,42.0,60.0,62,1,6,0,54,3412,1230,1123,4747
5512,1976,1,7,2844.0,111.0,35,1,2,5,2984,4185,485,2652,583
5513,1997,3,3,505.0,99.0,62,1,0,8,964,2861,1308,323,4602
5514,2003,1,7,1521.0,94.0,30,1,7,0,109,4444,3257,599,3948
5515,1972,1,7,51862.0,119.0,35,2,7,20,3049,3561,338,825,429
5516,1964,1,7,6370.0,90.0,61,1,5,8,2667,3535,491,1230,3083
5517,2005,7,8,506.0,115.0,4,1,14,0,1315,1946,538,2652,5036
5518,2005,0,3,8.0,89.0,67,0,2,2,1980,2054,4121,2652,5036
5519,1999,1,7,2714.0,100.0,62,1,4,20,1208,240,2197,407,2690
5520,2002,2,8,485.0,111.0,61,1,12,19,2695,4088,4121,2652,5036
5521,2005,1,6,14991.0,103.0,27,4,0,2,541,2287,3612,815,4408
5522,1997,1,8,38.0,104.0,10,1,6,15,4155,247,500,2652,5036
5523,1981,1,7,10096.0,74.0,65,3,7,0,2687,3163,1567,2646,3789
5524,2001,7,7,537.0,116.0,62,0,2,22,3304,4408,3832,1453,4672
5525,2000,7,3,232.0,93.0,62,1,13,0,2579,2259,1834,2185,4144
5526,2003,0,8,8.0,93.0,67,0,13,0,4926,0,449,2652,549
5527,2004,1,6,259.0,94.0,27,4,4,8,826,1917,1659,2622,2019
5528,1988,1,5,12164.0,112.0,62,1,4,14,3995,5681,3880,291,4711
5529,1993,1,7,39.0,91.0,62,1,14,0,3609,606,283,2652,5036
5530,1995,1,7,4443.0,135.0,23,1,7,0,1412,3919,704,1997,1952
5531,1981,1,5,1268.0,101.0,62,1,4,9,1389,564,3688,330,3129
5532,1975,1,5,1405.0,145.0,62,1,0,6,3545,440,4034,82,4910
5533,1989,1,7,704.0,105.0,37,2,7,13,3831,5722,1498,2519,1539
5534,1999,1,7,4277.0,240.0,53,1,4,0,4419,4190,3467,1797,2141
5535,1999,1,5,1851.0,95.0,62,1,4,8,2247,2464,1632,1629,2629
5536,1992,7,5,244.0,129.0,62,1,7,9,4823,1466,1806,2145,4944
5537,1982,0,7,46.0,118.0,62,1,6,13,3845,3200,2879,1563,3353
5538,2002,1,7,31094.0,88.0,10,1,1,5,3114,4290,392,417,494
5540,1997,4,8,136750.0,92.0,62,0,0,8,4156,4113,4121,2652,2466
5541,1978,1,7,789.0,80.0,62,1,5,7,3660,3950,264,2652,336
5543,1962,1,8,36586.0,94.0,37,1,0,5,4670,5286,68,1653,4175
5545,1992,0,7,458.0,100.0,62,1,4,21,4671,2624,1803,2652,2254
5546,2000,1,7,1719.0,110.0,32,1,4,8,1485,2077,2548,1789,3130
5547,2003,0,7,664.0,120.0,61,1,5,8,2350,1171,3477,1193,1005
5548,2005,1,6,4963.0,101.0,62,1,6,4,4109,4689,445,487,543
5549,1999,7,7,13.0,82.0,62,1,6,15,3176,5685,4121,2652,5036
5550,2003,7,8,114.0,86.0,62,1,6,22,1124,1250,4121,2652,5036
5551,2001,1,5,465.0,102.0,39,0,4,9,359,767,218,918,269
5552,2000,3,7,468.0,154.0,62,2,3,8,4111,808,573,1223,4687
5553,2000,1,6,7300.0,30.0,30,1,4,8,4214,2843,290,1117,4221
5554,2003,3,6,429.0,30.0,62,1,7,0,1384,1942,431,1492,4542
5555,1994,1,5,883.0,108.0,30,1,0,6,128,237,1394,2281,1131
5557,2002,1,6,2039.0,99.0,10,1,7,14,4806,5277,1408,2652,521
5558,2000,1,8,56.0,98.0,62,1,6,0,3625,480,3502,2652,4261
5559,2000,1,8,62106.0,99.0,30,1,0,5,128,5218,3121,179,4355
5560,1993,1,7,56460.0,117.0,62,1,4,8,2381,3680,1754,2020,392
5562,2005,1,7,7569.0,80.0,30,1,4,8,75,451,1548,2213,1860
5563,1997,3,3,392.0,110.0,62,1,0,25,3230,2725,4096,2191,943
5564,1999,1,7,191.0,92.0,62,1,6,0,4926,0,2862,1691,3507
5565,2001,3,7,179.0,101.0,56,3,6,0,2390,1035,1136,2652,5036
5566,1997,1,6,3804.0,90.0,61,1,7,20,4736,4083,2516,1038,1273
5568,2000,1,6,14554.0,89.0,30,2,0,16,1854,230,3144,2024,3816
5569,1968,1,6,6095.0,90.0,23,3,7,14,643,136,1166,625,1235
5570,2004,3,6,69.0,98.0,61,1,6,0,2739,1658,919,1005,4900
5571,1977,1,6,14098.0,64.0,61,1,1,5,3238,2064,3791,2652,2865
5572,1999,7,6,9.0,780.0,37,1,6,0,4926,0,1367,2652,5036
5573,1998,1,4,253.0,100.0,27,1,0,5,1527,428,155,1599,2220
5574,2005,1,5,192.0,96.0,62,1,21,0,1085,2696,2194,1191,861
5575,1992,3,6,2229.0,100.0,62,1,7,0,2026,556,2163,1486,1983
5576,2005,1,6,6693.0,96.0,62,1,6,4,1197,1901,1169,536,1409
5577,1993,4,7,296.0,107.0,10,1,5,0,4926,0,4121,2652,441
5578,1987,4,8,108103.0,86.0,62,3,0,2,3572,2763,4121,2652,1535
5579,2004,7,7,100.0,115.0,62,1,0,0,4368,3172,2194,2652,5036
5580,2004,1,6,59421.0,86.0,41,1,5,14,1361,1059,3172,2515,4874
5581,1994,1,6,5876.0,60.0,30,1,0,5,128,4868,3456,113,4183
5582,1996,7,4,578.0,124.0,10,1,19,0,3996,2423,3061,1775,3094
5583,1999,3,4,1648.0,47.0,62,1,0,6,4681,1282,3331,2499,4138
5584,1998,1,5,510.0,102.0,23,1,7,0,4928,2446,981,1993,1130
5585,2002,4,7,8794.0,60.0,62,1,2,2,1542,3988,4121,2652,1558
5586,1969,1,7,21670.0,108.0,61,4,0,8,1779,3842,1407,2164,2002
5587,2002,4,8,18670.0,60.0,37,1,2,1,4264,3673,4121,2652,2649
5588,2003,1,7,80.0,93.0,62,1,6,0,1601,4731,2383,2652,5036
5589,1973,1,7,13381.0,134.0,37,2,0,8,3153,5479,3909,1646,2613
5590,2000,7,6,4503.0,93.0,62,1,2,1,4570,4147,3740,24,3080
5591,1996,3,6,302.0,24.0,62,1,7,20,1465,2480,344,1495,938
5592,2001,1,6,207.0,66.5,62,1,4,15,4923,3122,2247,2649,3407
5593,2000,3,6,757.0,109.0,10,1,3,8,1655,3187,2812,794,4107
5594,1981,1,6,63015.0,91.0,62,1,13,17,229,2671,3668,955,4106
5595,2004,1,7,223.0,88.0,62,1,0,23,3608,5027,2194,2652,5036
5596,1976,1,7,1472.0,95.0,23,1,7,20,3565,4272,702,51,820
5597,1988,1,8,18807.0,10.0,47,1,5,8,3338,3165,2240,2644,2734
5598,1997,0,7,585.0,120.0,62,1,4,21,2653,3866,2203,2652,2254
5599,1998,1,6,1550.0,90.0,62,1,4,0,3345,56,2910,1534,3550
5600,1999,0,6,626.0,98.0,62,1,4,21,2653,3866,2203,2652,2254
5601,1946,1,8,97225.0,180.0,62,3,7,11,745,2221,139,2183,413
5602,2003,7,6,6.0,54.0,62,1,2,5,2871,1041,3632,2652,1103
5603,1998,3,6,2978.0,90.0,62,1,7,16,3791,2617,3259,1610,2580
5604,2003,1,5,2434.0,106.0,30,1,7,16,128,3204,3135,2277,4055
5605,1989,1,7,132949.0,105.0,37,2,2,2,3324,4533,1454,1211,1272
5606,2000,7,7,27.0,88.0,62,1,26,0,4926,0,4121,2652,5036
5607,1998,1,7,40041.0,90.0,23,1,4,0,4548,2305,1186,2555,1433
5608,1988,1,7,1180.0,99.0,62,1,6,4,2233,2060,592,621,5036
5609,2000,7,8,47.0,102.0,62,1,6,15,441,0,2290,2652,5036
5610,1993,7,8,331.0,105.0,62,1,6,0,662,5184,4121,2652,5036
5611,1976,0,8,257.0,98.0,62,1,7,9,3226,2937,2671,584,482
5612,2005,7,6,9353.0,86.0,62,1,2,1,3908,4397,3741,2437,498
5613,2003,1,4,248.0,105.0,27,2,0,5,3336,1544,3982,1402,1784
5614,1987,3,7,491.0,75.0,62,1,1,27,1987,221,3965,1173,2187
5615,2000,0,8,325.0,170.0,61,1,4,14,2170,3622,3650,1205,3066
5616,1988,1,6,434.0,87.0,27,1,19,0,2367,4881,843,2161,2540
5617,2000,1,8,62106.0,112.0,30,1,0,5,128,5218,3121,179,4355
5618,1988,3,6,4783.0,103.0,62,1,2,5,3821,5222,559,2384,1612
5619,2001,1,5,402.0,94.0,62,1,7,5,2406,2502,3764,2119,3179
5620,1978,2,7,396.0,123.0,61,1,7,13,1347,1121,4121,2652,231
5621,1990,1,7,15.0,134.0,67,0,26,0,4926,0,4121,2652,5036
5622,2003,3,7,142.0,50.0,62,1,4,7,4857,4014,960,716,3723
5623,2003,0,8,58.0,122.0,67,0,2,2,3186,161,896,1373,558
5624,1987,1,7,17866.0,10.0,61,1,7,20,2034,2186,1642,2100,1215
5626,2002,7,5,50.0,119.0,62,1,6,0,2269,2581,3794,2196,4620
5627,1995,7,9,175.0,92.0,62,1,14,0,4198,414,4121,2652,5036
5628,1988,4,8,23746.0,93.0,62,1,4,21,2653,5484,4121,2652,2254
5629,1998,1,7,11171.0,94.0,30,1,0,6,65,4501,3958,113,282
5630,2003,4,7,2155.0,89.0,37,2,2,1,4882,2127,4121,2652,5001
5631,1918,1,7,12.0,97.0,61,2,4,0,780,1514,4121,2652,5036
5632,1995,1,6,19.0,105.0,10,0,6,0,1374,650,3063,401,1063
5633,1996,0,7,7.0,100.0,67,0,6,0,4926,0,4121,2261,5036
5634,2002,1,5,225.0,95.0,62,1,4,0,279,3607,2378,89,2413
5635,2001,1,6,838.0,84.0,62,1,6,15,3434,2175,2370,2652,952
5636,2000,1,4,304.0,113.0,53,1,5,14,1872,1447,1549,1371,4303
5637,2004,7,5,15.0,110.0,62,1,6,0,4073,216,172,2652,5036
5639,2002,7,8,159.0,95.0,62,1,6,15,1066,2664,1598,2652,5036
5640,2003,7,8,200.0,94.0,62,1,6,4,1587,3958,4121,408,5036
5641,2000,7,6,3505.0,101.0,37,1,2,1,4741,4465,2560,1412,3249
5642,1970,1,7,21096.0,117.0,35,3,4,27,4506,754,1115,773,1331
5643,1999,1,6,1251.0,110.0,61,3,7,20,1905,4111,2965,1038,3635
5644,1999,1,5,2246.0,96.0,27,3,0,5,3430,5163,331,1819,422
5645,1984,1,6,27550.0,90.0,62,1,0,5,250,4005,2660,2652,2893
5646,2002,1,7,4638.0,81.0,35,2,7,0,4727,5586,1103,131,1315
5647,1995,1,7,6611.0,92.0,25,9,7,26,1785,1653,3803,694,4635
5648,2002,3,6,784.0,90.0,62,1,7,23,2374,2683,1139,904,448
5649,1998,1,6,1461.0,93.0,23,1,7,17,939,3379,702,974,820
5650,2002,3,6,1283.0,101.0,62,1,5,8,896,4672,3872,642,3065
5651,1974,3,6,261.0,92.0,62,2,7,13,2604,5467,2629,1772,1364
5652,1997,1,7,13168.0,91.0,37,1,2,1,3149,3789,1483,2273,1769
5653,1977,1,6,2612.0,89.0,61,1,0,2,2330,4019,393,2652,978
5654,1999,3,8,17.0,112.0,62,1,6,0,4926,0,2227,2652,4152
5655,2003,1,4,4739.0,109.0,62,1,4,0,391,4232,2984,1471,2712
5656,2004,1,7,51071.0,95.0,30,1,7,9,4214,4445,4075,2218,70
5657,2001,7,6,909.0,96.0,62,1,4,0,4393,968,4121,2652,5036
5658,1994,1,6,462.0,73.0,27,1,0,25,645,554,2752,1624,2977
5659,2003,3,6,3260.0,50.0,62,1,3,8,350,1543,463,1345,2780
5660,2003,7,7,17.0,94.0,61,1,14,0,2029,0,2749,2652,5036
5661,1995,0,7,2279.0,98.0,61,3,0,2,4184,12,3861,636,3487
5662,1994,1,5,600.0,102.0,24,1,1,5,2357,4623,2232,14,3780
5663,1972,1,7,4392.0,50.0,61,1,3,8,1715,2833,1189,656,37
5665,1984,1,6,15757.0,78.0,61,1,7,10,282,1312,2806,851,270
5666,1999,1,6,8107.0,114.0,53,1,0,25,1763,5743,1690,655,2058
5667,2000,1,3,416.0,102.0,62,1,4,20,4225,2873,3693,2107,1862
5668,1992,3,7,3761.0,106.0,61,1,7,14,3239,4933,2324,1986,4448
5669,1997,1,5,1980.0,60.0,4,2,0,6,4065,5760,729,1684,2912
5670,1990,1,6,21057.0,118.0,62,1,0,2,4399,490,1050,1085,3246
5671,1962,1,4,71.0,105.0,46,1,7,26,2801,3890,1063,2458,615
5672,1993,1,7,4643.0,99.0,23,1,7,0,260,902,177,687,229
5673,1998,3,7,184.0,95.0,62,1,6,13,3657,2786,4121,2652,1679
5674,2000,1,6,9537.0,60.0,29,3,4,20,4756,2136,294,493,1697
5675,1997,1,6,2578.0,114.0,30,1,4,20,293,1966,850,1493,267
5676,1984,4,8,640.0,90.0,4,1,4,0,4068,1819,4121,2652,1541
5677,1946,1,6,5788.0,100.0,62,1,5,17,444,4149,3424,2652,2842
5678,2000,1,6,2300.0,95.5,62,1,3,8,49,2379,3301,1572,280
5679,1977,1,6,109.0,91.0,30,3,7,0,3379,4487,2094,1821,1861
5680,2003,1,7,11653.0,60.0,37,1,5,8,4912,3119,3750,1464,4190
5681,2001,7,7,135.0,69.0,62,1,6,15,3776,4770,824,2483,5036
5682,1995,3,6,243.0,240.0,61,1,5,8,4049,3480,1243,2089,3549
5683,2002,7,8,166.0,191.0,61,1,6,3,1022,4406,1663,2652,647
5684,1996,3,5,343.0,111.0,62,1,1,21,2473,1913,0,1160,126
5685,1965,1,4,67.0,107.0,35,1,0,2,3671,3702,983,884,154
5686,2004,1,7,109891.0,99.0,12,1,0,2,4472,294,4084,2267,1408
5687,1992,1,3,2900.0,86.0,61,1,0,0,2880,4472,1903,955,2672
5688,2001,1,7,83.0,115.0,62,1,4,0,1978,1424,4121,2652,4701
5689,2002,3,5,379.0,109.0,24,1,0,25,1009,1394,3695,2190,3912
5690,2003,1,7,59370.0,155.0,53,1,7,14,2827,2893,1719,338,2099
5691,2004,7,6,50.0,112.0,62,1,8,15,3381,2468,2818,2652,3464
5692,2003,1,5,1361.0,91.0,53,1,0,6,4201,455,4058,2216,4958
5693,2002,7,2,5324.0,90.0,34,1,0,2,2293,2505,927,261,4258
5694,2002,1,7,227.0,124.0,62,1,6,0,3749,3254,560,1889,5036
5695,2003,1,6,1902.0,100.0,23,1,7,20,677,5790,2925,2652,3749
5696,2000,3,6,2428.0,30.0,62,1,7,20,4406,1574,2303,2413,2821
5697,1998,1,5,137.0,123.0,62,1,6,15,57,492,3479,2652,5036
5698,1996,1,7,459.0,106.0,37,1,2,5,3148,3556,1499,2397,4147
5699,2004,3,6,130.0,110.0,10,2,8,15,3579,2012,2469,439,1662
5700,1985,1,6,62438.0,120.0,62,4,1,5,819,4,160,376,2326
5701,2002,1,6,2162.0,99.0,7,1,7,0,3094,2756,714,1333,1783
5702,2002,3,8,8128.0,157.0,62,1,6,0,4649,2312,1640,2081,4708
5703,2000,1,4,127.0,50.0,62,1,23,27,1343,999,3628,1815,4720
5704,1971,1,7,1059.0,99.0,30,1,7,5,1216,2421,1517,2535,1657
5705,2001,1,7,191.0,290.0,62,1,6,15,4873,3514,3405,2652,2635
5706,2002,1,7,3646.0,87.0,28,2,5,17,1493,2913,1413,211,1670
5707,2001,1,4,652.0,104.0,30,1,4,8,2514,4634,3133,179,5036
5708,1998,1,6,20.0,97.0,10,0,7,0,2113,4686,643,1134,755
5709,1999,4,7,303.0,89.0,62,1,6,4,742,72,4121,2652,1542
5710,2005,7,7,106.0,60.0,62,1,0,4,4181,458,2194,2652,5036
5711,2002,7,7,120.0,96.0,62,1,14,0,36,2762,1792,2652,5036
5712,1995,1,6,3265.0,93.0,37,1,1,10,4694,124,3567,1442,2611
5713,2001,0,7,27.0,147.0,62,1,6,4,715,806,3611,1385,3012
5714,2000,1,6,5157.0,52.0,23,1,5,8,1917,2302,699,1661,640
5715,1993,1,5,503.0,100.0,27,1,5,25,4294,942,187,2652,2220
5716,2000,1,6,502.0,53.0,37,1,5,8,116,2126,3567,1442,2728
5717,2002,1,6,1660.0,98.0,24,1,7,0,307,2961,2460,1846,3034
5718,1985,7,7,10.0,46.0,37,1,6,15,1939,3042,4121,1398,5036
5719,1978,0,6,95.0,66.0,61,3,5,8,2454,2513,867,349,83
5720,2003,7,8,91.0,86.0,62,1,14,0,299,4062,824,2652,5036
5721,1999,1,3,623.0,76.0,62,1,13,0,2918,308,2149,1837,3930
5722,1997,7,7,79.0,95.0,62,1,6,15,1618,1854,1285,2652,5036
5723,2004,7,1,1057.0,87.0,10,1,13,0,584,771,24,1756,4322
5724,2005,7,8,20.0,92.0,61,1,14,0,1231,2608,834,12,5036
5725,2001,1,5,4259.0,132.0,10,1,0,5,3684,4041,2297,901,1842
5726,1996,3,7,77.0,90.0,62,1,6,13,2529,3667,2022,2652,2786
5727,1997,3,6,370.0,90.0,23,1,7,0,881,3914,655,2652,1129
5728,1986,4,8,9588.0,97.0,37,1,2,1,1822,5510,4121,2652,3143
5729,2001,4,6,995.0,111.0,62,1,2,1,854,2720,4121,2652,4907
5730,1999,1,8,24910.0,90.0,30,1,0,8,65,4074,1930,2219,1820
5731,2002,0,7,635.0,136.0,62,1,2,1,2645,5227,776,1444,2453
5732,1997,7,5,55.0,98.0,62,1,6,0,907,529,4121,2652,5036
5733,2002,1,4,726.0,41.0,62,1,0,21,3436,5545,3789,2239,1421
5734,2003,1,7,49.0,117.0,62,1,6,13,782,128,572,1685,679
5735,1989,1,6,2498.0,89.0,30,1,0,5,3766,2291,3714,1493,4512
5736,1963,1,8,23608.0,102.0,56,1,7,0,1903,2002,1551,742,1864
5737,2003,3,7,4283.0,83.0,62,1,2,2,902,5660,3666,24,464
5738,1949,1,7,16309.0,111.0,37,1,5,8,4670,5265,68,804,4175
5739,2003,1,6,1968.0,116.0,62,1,7,15,1679,1473,126,1888,706
5740,2000,3,7,7092.0,85.0,62,1,7,20,4736,3566,1672,223,2029
5741,1994,2,7,299.0,70.0,61,1,5,8,3224,4939,4121,2652,3227
5742,1997,4,6,492.0,107.0,27,2,2,1,2310,3902,4121,2652,3680
5743,1998,0,3,141.0,86.0,62,1,6,4,3807,4781,2183,2471,2674
5744,2002,7,5,108.0,102.0,62,1,14,0,2202,5483,1749,2652,5036
5745,1971,1,6,4381.0,125.0,35,3,5,14,1645,1533,3528,1865,1250
5746,2001,1,6,768.0,96.0,32,1,7,0,3459,4016,3744,118,4564
5747,1985,1,7,9191.0,93.0,66,2,7,0,33,46,1110,2648,49
5748,2005,1,6,913.0,100.0,30,1,7,25,293,5213,1784,1568,359
5749,1994,3,6,682.0,137.0,62,1,7,0,759,1065,1590,349,4646
5750,1997,1,6,8631.0,90.0,30,1,0,8,4214,3461,3144,2024,4183
5751,2000,1,7,130370.0,100.0,61,1,7,15,2037,2429,3623,2341,2819
5752,1996,1,8,17305.0,116.0,62,2,6,23,3377,1869,2314,2652,5036
5753,1991,1,7,129.0,75.0,24,1,6,0,4844,2916,2233,2652,2723
5754,1980,1,5,84.0,72.0,27,1,0,5,821,925,603,2652,5036
5755,1997,1,6,91.0,96.0,34,1,6,0,4462,1251,2618,1910,3594
5756,1989,1,6,189986.0,109.0,62,1,0,5,517,1145,1570,2039,904
5757,1999,7,6,27.0,88.0,62,1,4,22,3301,0,4121,2652,2902
5758,2004,0,8,23.0,114.0,67,0,6,0,2615,401,1253,2478,1512
5759,1994,2,5,46.0,55.0,62,1,26,0,69,0,4121,2652,5036
5760,1998,7,7,150.0,100.0,62,1,2,2,3148,3556,1499,2397,4147
5761,2002,3,7,42.0,95.0,10,1,6,13,1721,2901,675,1297,5036
5762,1974,1,7,254.0,89.0,30,1,7,16,4757,2421,222,126,2950
5763,1977,1,7,7.0,143.0,62,1,26,0,4515,2660,1033,2652,3874
5764,1998,1,6,1063.0,90.0,27,1,0,6,334,3910,1353,2409,1618
5765,2001,1,7,12661.0,15.0,62,1,6,23,4190,2414,3603,1919,4398
5766,1999,1,6,342.0,86.0,61,1,7,0,569,4860,3349,2089,3476
5767,2003,7,8,8.0,81.0,61,1,14,0,4178,37,1859,2652,5036
5768,2004,7,7,31.0,121.0,62,1,6,15,1824,0,4121,2652,5036
5769,1963,1,6,3063.0,86.0,61,2,13,0,929,1532,1004,1071,304
5770,1972,1,5,48.0,105.0,58,1,0,0,4298,5741,2032,801,2460
5771,1960,1,4,35.0,75.0,62,1,5,8,3953,3672,128,152,169
5772,1994,1,7,16922.0,92.5,23,2,3,8,1915,1168,2925,894,180
5773,1995,7,8,11.0,110.0,62,1,26,0,682,0,3155,2652,5036
5774,1969,4,7,32074.0,165.0,62,1,2,2,3449,835,4121,2652,461
5775,1998,3,7,7769.0,94.0,62,1,0,2,657,3992,2707,422,1901
5776,2003,1,6,40545.0,120.0,62,1,4,20,3833,1688,3071,1593,1389
5777,2002,1,3,715.0,90.0,55,2,0,0,1005,3777,1338,1408,179
5778,2000,1,7,6823.0,74.0,23,1,6,0,2102,636,60,1204,79
5779,1967,1,7,7858.0,104.0,35,2,25,0,2776,2713,1341,712,2926
5780,2001,1,6,1005.0,172.0,62,1,4,22,4385,4306,836,1114,4473
5781,1984,1,7,1535.0,86.0,37,2,6,0,1919,383,1498,2269,5036
5782,1997,2,6,16322.0,108.0,62,1,7,10,3803,5197,4121,2652,4436
5783,1973,1,8,15747.0,89.0,54,2,1,5,4898,3288,2319,76,3335
5784,2004,7,6,27.0,108.0,62,1,20,9,1167,790,1811,2652,3211
5786,2000,1,7,37222.0,100.0,4,1,3,6,4759,1621,179,1749,3050
5788,1996,1,7,37329.0,99.0,55,1,5,17,234,1716,103,72,142
5789,1997,1,4,5193.0,20.0,62,2,4,0,1761,3655,3343,2311,4764
5790,1980,4,4,106.0,92.0,62,1,4,15,2595,3952,4121,2652,2184
5791,1985,1,6,2140.0,96.0,61,1,23,0,1571,1992,852,2089,3118
5792,1999,3,7,5524.0,129.0,62,1,0,2,657,2522,2707,744,1901
5793,2000,1,7,1767.0,22.0,55,1,4,8,956,1888,4086,1202,4987
5794,2004,1,6,63339.0,97.0,61,3,4,0,2084,2242,898,1316,1029
5795,2000,1,5,4714.0,110.0,62,1,4,6,3077,423,734,419,1300
5796,2001,1,7,59818.0,100.0,23,2,7,15,1917,361,2657,2652,3251
5797,1947,1,7,18656.0,92.0,62,1,10,25,1869,3226,950,788,1091
5798,2001,1,4,262.0,109.0,10,1,0,25,1598,4122,818,249,3700
5799,1969,1,8,208825.0,97.0,62,2,3,6,3613,4701,1311,333,4911
5800,1958,1,7,14551.0,106.0,61,5,3,8,2629,4779,3423,2585,4860
5801,1991,3,7,111.0,105.0,61,1,3,0,2322,5641,154,2652,4357
5802,1994,1,5,6714.0,96.0,62,1,4,27,3601,1114,3587,323,3624
5803,1984,1,5,687.0,117.0,62,1,7,20,2532,5342,3214,1230,2038
5804,1974,1,6,862.0,107.0,37,1,0,0,4258,3184,4093,986,4573
5805,1999,0,8,984.0,90.0,61,1,5,8,2350,1171,1759,1193,305
5806,1955,1,7,5144.0,90.0,62,3,0,4,402,3644,1773,1041,1594
5807,2001,7,6,12.0,90.0,62,1,8,0,2644,4229,2154,2652,2490
5808,1997,1,6,5933.0,89.0,30,1,0,5,4100,2952,850,179,4149
5809,2001,3,4,2234.0,98.0,62,1,13,21,1025,1376,3510,582,24
5810,1965,1,7,24142.0,960.0,23,2,7,17,1325,338,1707,1938,2083
5811,1987,1,6,119.0,86.0,61,1,6,4,275,4317,2216,2652,5036
5812,1999,1,6,89712.0,97.0,62,4,5,20,3713,4543,1932,254,127
5813,1988,4,8,1769.0,116.0,62,1,6,4,1137,1298,4121,2652,3101
